id,maintenance_fund_id,year,amount,created_at,updated_at,fee_collection_type_id,how_collected,other_fee_type
19393,2975,2017,84.00,2017-05-11 15:55:59.306095,2017-05-11 15:55:59.306095,943965439,,
19394,3693,2017,190.00 P/M,2017-05-11 16:55:57.327017,2017-05-11 16:55:57.327017,715507355,,
19395,6460,2017,"$ 2,050.00",2017-05-11 18:05:58.365512,2017-05-11 18:05:58.365512,943965439,,
19396,6461,2017,$ 500.00,2017-05-11 20:58:00.372737,2017-05-11 20:58:00.372737,943965439,,
19397,5237,2017,"1,500.00",2017-05-12 13:06:58.331491,2017-05-12 13:07:17.777199,943965439,,
19398,3579,2017,40.00,2017-05-12 18:45:32.741734,2017-05-12 18:45:32.741734,943965439,,
19399,4858,2017,SEE BELOW,2017-05-12 18:47:05.275102,2017-05-12 18:47:05.275102,956606309,,
19400,4997,2017,400.00,2017-05-12 20:39:05.065538,2017-05-12 20:39:05.065538,943965439,,
19401,1224,2017,200.00,2017-05-12 21:14:10.88228,2017-05-12 21:14:10.88228,943965439,,
19402,6462,2017,"1,699.00",2017-05-15 13:37:45.110933,2017-05-15 13:37:45.110933,943965439,,
19403,6463,2017,See Below,2017-05-15 18:35:27.910175,2017-05-15 18:35:27.910175,956606309,,
19404,3254,2017,$ VARIES P/M,2017-05-16 17:54:55.762307,2017-05-16 17:54:55.762307,715507355,,
19405,402,2017,VARIES ,2017-05-16 19:31:52.850366,2017-05-16 19:31:52.850366,943965439,,
19406,2496,2017,250.00,2017-05-17 14:22:30.581,2017-05-17 14:22:30.581,943965439,,
19407,5888,2017,VARIES P/M,2017-05-17 17:37:53.727811,2017-05-17 17:37:53.727811,715507355,,
19408,1482,2017,VARIES,2017-05-17 18:30:02.626207,2017-05-17 18:30:02.626207,943965439,,
19409,1481,2017,VARIES,2017-05-17 18:32:01.431417,2017-05-17 18:32:01.431417,943965439,,
19410,5440,2017,See Below,2017-05-17 19:22:34.5984,2017-05-17 19:22:34.5984,956606309,,
19411,891,2017,VARIES P/M,2017-05-17 19:25:25.375805,2017-05-17 19:25:25.375805,715507355,,
19412,4596,2017,208.00 P/M,2017-05-17 19:26:53.162078,2017-05-17 19:26:53.162078,715507355,,
19413,3358,2017,$ 290.00 P/QTR,2017-05-17 20:17:43.548604,2017-05-17 20:17:43.548604,956606308,,
19414,6464,2017,650.00,2017-05-18 14:58:08.151459,2017-05-18 14:58:08.151459,943965439,,
19415,3142,2017,$10.00 P/M/$120.00 P/YR,2017-05-18 15:35:28.725516,2017-05-18 15:35:28.725516,715507355,,
19416,6465,2017,$365.00 HO RT/$182.50 BLDR RT,2017-05-18 16:12:26.293134,2017-05-18 16:12:26.293134,943965439,,
19417,5902,2017,"2,100.00",2017-05-18 16:16:13.11447,2017-05-18 16:16:13.11447,943965439,,
19418,2436,2017,962.40 P/6MTHS,2017-05-18 16:17:58.166331,2017-05-18 16:17:58.166331,86044396,,
19419,6466,2017,See Below,2017-05-19 13:50:17.083369,2017-05-19 13:50:17.083369,956606309,,
19420,6467,2017,887.00,2017-05-19 15:29:22.085796,2017-05-19 15:29:22.085796,943965439,,
19421,3725,2017,51.62,2017-05-19 20:15:28.909869,2017-05-19 20:15:28.909869,943965439,,
19422,3665,2017,$ 50.00,2017-05-22 15:38:19.971328,2017-05-22 15:38:19.971328,943965439,,
19423,2593,2017,$ 100.00,2017-05-22 15:44:33.455453,2017-05-22 15:44:33.455453,943965439,,
17857,4910,2017,$ 660.00,2017-01-17 23:08:57.901732,2017-05-22 19:21:14.015986,943965439,,
19424,5337,2017,$ 577.23 pm(varies),2017-05-22 19:36:51.077578,2017-05-22 19:36:51.077578,715507355,,
19425,6468,2017,"$ 2,530.00",2017-05-22 21:31:00.125616,2017-05-22 21:31:00.125616,943965439,,
19426,5901,2017,SEE BELOW,2017-05-23 13:42:59.269556,2017-05-23 13:42:59.269556,956606309,,
19427,260,2017,250.00 P/M,2017-05-23 14:39:18.453677,2017-05-23 14:39:18.453677,715507355,,
19428,2413,2017,321.96,2017-05-23 15:18:24.98512,2017-05-23 15:18:24.98512,943965439,,
19429,2965,2017,None Assessed,2017-05-23 15:18:54.804563,2017-05-23 15:18:54.804563,956606309,,
19430,2677,2017,$ 263.55 p/m,2017-05-23 18:22:48.267049,2017-05-23 18:22:48.267049,715507355,,
18085,4223,2017,280.00 P/M,2017-01-23 03:08:02.252421,2017-05-24 01:51:16.538107,715507355,,
19431,4190,2017,"1,000.00",2017-05-24 01:53:37.945253,2017-05-24 01:53:37.945253,943965439,,
19432,3235,2016,$ 520.00(SEPT-AUG),2017-05-24 15:57:36.992682,2017-05-24 15:57:36.992682,943965439,,
19433,4353,2017,SEE BELOW,2017-05-24 18:18:35.523282,2017-05-24 18:18:35.523282,956606309,,
19434,4364,2017, SEE BELOW,2017-05-24 21:27:06.650143,2017-05-24 21:27:06.650143,956606309,,
19435,2810,2017,360.00,2017-05-24 21:42:51.066103,2017-05-24 21:42:51.066103,943965439,,
19437,4188,2017,700.00,2017-05-25 14:20:36.054613,2017-05-25 14:20:36.054613,943965439,,
19438,3004,2017,265.00,2017-05-25 17:35:13.111549,2017-05-25 17:35:13.111549,943965439,,
19439,1037,2017,$ VARIES,2017-05-25 18:27:04.213839,2017-05-25 18:27:04.213839,943965439,,
19441,4578,2017,$ 200.00 P/M,2017-05-25 20:57:35.24072,2017-05-25 20:57:35.24072,715507355,,
19442,2596,2017,310.00,2017-05-25 21:02:01.294003,2017-05-25 21:02:01.294003,943965439,,
19443,1853,2017,None Assessed,2017-05-25 21:02:27.111107,2017-05-25 21:02:27.111107,956606309,,
19444,3387,2017,None Assessed,2017-05-25 21:34:15.819837,2017-05-25 21:34:15.819837,956606309,,
19446,6292,2017,240.00,2017-05-26 13:15:10.762817,2017-05-26 13:15:10.762817,943965439,,
19447,3892,2017,48.67,2017-05-26 13:21:53.483779,2017-05-26 13:21:53.483779,943965439,,
19448,5844,2017, SEE BELOW,2017-05-26 17:49:16.313287,2017-05-26 17:49:16.313287,956606309,,
19385,2957,2017,650.44,2017-05-10 13:54:27.581105,2017-08-31 19:45:19.667125,943965439,,
19440,4315,2017,$ 50.00 p/m BLDR/HO,2017-05-25 19:24:41.35282,2017-09-29 16:48:21.504742,715507355,,
19449,3552,2017,$ 450.00(APR-MAR),2017-05-26 19:10:10.597338,2017-05-26 19:10:10.597338,943965439,,
19450,6471,2017,SEE BELOW,2017-05-26 20:35:44.235225,2017-05-26 20:35:44.235225,956606309,,
19451,6203,2017,127.00 P/M,2017-05-30 18:28:27.015849,2017-05-30 18:28:27.015849,715507355,,
19452,1920,2017,500.00,2017-05-30 18:29:23.768861,2017-05-30 18:29:23.768861,943965439,,
19453,1344,2017, NOT ASSESSING,2017-05-30 22:01:57.004538,2017-05-30 22:01:57.004538,956606309,,
19454,6472,2017, SEE BELOW,2017-05-31 17:07:11.646795,2017-05-31 17:07:11.646795,956606309,,
19455,1967,2017,"2,045.00 P/M",2017-05-31 20:20:08.497864,2017-05-31 20:20:08.497864,715507355,,
19456,3654,2017,"5,500.00",2017-05-31 20:23:40.637634,2017-05-31 20:23:40.637634,943965439,,
19457,6473,2017,See Below,2017-05-31 20:27:31.397437,2017-05-31 20:27:31.397437,956606309,,
19458,5756,2017,See Below,2017-05-31 20:30:01.008035,2017-05-31 20:30:01.008035,956606309,,
19459,5335,2017,"2,520.00",2017-05-31 20:31:13.574025,2017-05-31 20:31:13.574025,943965439,,
19460,5265,2017,425.00,2017-05-31 20:31:59.136326,2017-05-31 20:31:59.136326,943965439,,
19461,38,2017,$ VARIES P/M,2017-05-31 21:14:03.938739,2017-05-31 21:14:03.938739,715507355,,
19462,3102,2017,"2,500.00",2017-06-01 14:11:10.177442,2017-06-01 14:20:29.148033,943965439,,
19463,4417,2017,100.00,2017-06-01 16:59:25.903617,2017-06-01 16:59:25.903617,943965439,,
19464,2874,2017,See Below,2017-06-01 18:49:48.295217,2017-06-01 18:49:48.295217,68692764,,
19465,1849,2017,345.00,2017-06-01 21:31:03.315526,2017-06-01 21:31:03.315526,943965439,,
19466,5585,2017,600.00,2017-06-01 21:32:33.58709,2017-06-01 21:32:33.58709,943965439,,
19467,1688,2017,"1,645.00",2017-06-02 16:06:54.656513,2017-06-02 16:06:54.656513,943965439,,
19468,6474,2017,SEE BELOW,2017-06-02 19:28:52.865749,2017-06-02 19:28:52.865749,956606309,,
19469,3257,2017,$ 350.00,2017-06-02 20:53:30.413441,2017-06-02 20:53:30.413441,943965439,,
19470,2783,2017,375.00,2017-06-05 15:04:03.216759,2017-06-05 15:04:10.930271,943965439,,
19471,43,2017,VARIES P/M,2017-06-05 16:08:48.850676,2017-06-05 16:08:48.850676,715507355,,
19472,2914,2017,500.00,2017-06-05 20:58:01.261787,2017-06-05 20:58:01.261787,943965439,,
19473,806,2017,$ 100.00,2017-06-06 19:30:08.612858,2017-06-06 19:30:08.612858,943965439,,
19474,5645,2017,"$ 1,850.00 P/6 MOS",2017-06-06 20:06:47.684828,2017-06-06 20:06:58.980873,662772726,,
19475,6475,2017,See Below,2017-06-06 20:13:55.032722,2017-06-06 20:13:55.032722,956606309,,
19476,4227,2017,SEE BELOW,2017-06-06 20:23:02.070543,2017-06-06 20:23:02.070543,956606309,,
19477,6476,2017,See Below,2017-06-07 14:18:06.065677,2017-06-07 14:18:06.065677,956606309,,
19478,2622,2017,See Below,2017-06-07 14:33:53.795863,2017-06-07 14:33:53.795863,956606309,,
19479,6477,2017,"$600.00 H/O, $300.00 BLDR",2017-06-08 21:16:30.365633,2017-06-08 21:16:30.365633,943965439,,
19480,3660,2017,$ 298.56 p/m,2017-06-12 14:10:06.939601,2017-06-12 14:10:06.939601,715507355,,
19481,679,2017,800.00,2017-06-12 14:10:18.733118,2017-06-12 14:10:18.733118,943965439,,
19482,6478,2017,300.00,2017-06-12 15:14:20.570875,2017-06-12 15:14:20.570875,943965439,,
19483,1157,2017,720.00,2017-06-12 15:27:22.422457,2017-06-12 15:29:14.393908,943965439,,
19484,1087,2017,$ 375.00 p/qtr,2017-06-12 21:23:21.158223,2017-06-12 21:23:21.158223,956606308,,
19485,3640,2017,2.347.00,2017-06-12 21:38:32.446276,2017-06-12 21:38:32.446276,943965439,,
19486,2990,2017,555.00,2017-06-13 14:23:32.512018,2017-06-13 14:23:32.512018,943965439,,
19487,1351,2017,475.00,2017-06-13 14:36:59.511399,2017-06-13 14:36:59.511399,943965439,,
19488,5095,2017,SEE BELOW,2017-06-13 16:38:43.625467,2017-06-13 16:38:43.625467,956606309,,
19489,5875,2017,SEE BELOW,2017-06-13 16:41:51.886717,2017-06-13 16:41:51.886717,956606309,,
19524,5076,2017,$ 125.00,2017-07-03 15:28:24.133234,2017-07-03 15:28:24.133234,943965439,,
19490,5662,2017,$ 513.00*,2017-06-13 18:19:21.047464,2017-06-13 18:19:56.326591,943965439,,
19491,6479,2017,See Below,2017-06-13 19:51:56.552309,2017-06-13 19:51:56.552309,956606309,,
19492,2735,2017,$ VARIES P/M,2017-06-13 20:00:13.078789,2017-06-13 20:00:13.078789,715507355,,
19493,1789,2017,$ 700.00($175.00 p/qtr),2017-06-13 20:08:22.983913,2017-06-13 20:08:22.983913,943965439,,
19494,1968,2017,$ 30.00,2017-06-13 21:11:16.906811,2017-06-13 21:11:16.906811,943965439,,
19495,4582,2017,300.00,2017-06-14 12:27:36.96603,2017-06-14 12:27:36.96603,86044396,,
19496,1102,2017,$ 377.93 p/m,2017-06-14 14:59:21.286036,2017-06-14 14:59:21.286036,715507355,,
19497,259,2017,$ 323.32 p/m,2017-06-14 15:03:57.58433,2017-06-14 15:03:57.58433,715507355,,
19498,6480,2017,"$ 1,500.00",2017-06-14 19:56:48.389104,2017-06-14 19:56:48.389104,943965439,,
19499,4441,2017,$ 150.00,2017-06-14 20:00:46.54769,2017-06-14 20:00:46.54769,943965439,,
19500,3250,2017,$ varies p/m,2017-06-14 21:51:54.466967,2017-06-14 21:51:54.466967,715507355,,
19501,6481,2017,See Below,2017-06-15 20:07:35.184435,2017-06-15 20:07:35.184435,956606309,,
19502,6482,2017,"2,200.00 H/O",2017-06-15 21:13:05.279454,2017-06-15 21:13:05.279454,943965439,,
19503,6483,2017,"$ 1,185.00 + H2O",2017-06-16 15:30:18.028764,2017-06-16 15:31:37.603059,943965439,,
19504,2568,2017,$ 240.00,2017-06-16 15:37:51.59498,2017-06-16 15:37:51.59498,943965439,,
19505,5166,2017,$ 320.00,2017-06-16 15:52:20.19712,2017-06-16 15:52:20.19712,943965439,,
19506,6484,2017,$5.00 VOLUNTARY,2017-06-16 20:06:39.223894,2017-06-16 20:06:39.223894,943965439,,
18994,3526,2017,"SEE BELOW/ $7,300.00",2017-02-16 18:10:42.396481,2017-06-19 14:41:29.435645,943965439,,
19507,1380,2017,30.00,2017-06-19 15:15:23.360802,2017-06-19 15:15:23.360802,943965439,,
19508,4324,2017, SEE BELOW,2017-06-19 16:23:22.932842,2017-06-19 16:23:22.932842,956606309,,
19509,6485,2017,See Below,2017-06-19 21:06:17.844801,2017-06-19 21:06:17.844801,956606309,,
19510,3908,2017, SEE BELOW,2017-06-19 21:32:25.905494,2017-06-19 21:32:25.905494,956606309,,
19511,6486,2017,See Below,2017-06-20 16:13:12.089275,2017-06-20 16:13:12.089275,956606309,,
19512,5118,2017,$ 50.00 p/lt,2017-06-20 21:20:43.698576,2017-06-20 21:21:30.097919,943965439,,
19513,1521,2017,400.00,2017-06-21 14:01:30.435281,2017-06-21 14:01:30.435281,943965439,,
19514,4512,2017,50.00,2017-06-22 19:59:27.537917,2017-06-22 19:59:27.537917,943965439,,
19515,6487,2017,"$ 1,200.00",2017-06-22 22:07:38.923802,2017-06-22 22:07:38.923802,943965439,,
19516,6488,2017, SEE BELOW,2017-06-22 22:52:38.371463,2017-06-22 22:52:38.371463,956606309,,
19517,3907,2017,$ 74.24 p/m,2017-06-22 23:15:15.621171,2017-06-22 23:15:15.621171,715507355,,
19518,3060,2017,VARIES P/M,2017-06-26 16:36:49.68119,2017-06-26 16:36:49.68119,715507355,,
19519,5835,2017,$ 125.00 VOLUNTARY,2017-06-26 21:30:51.293375,2017-06-26 21:30:51.293375,68692764,,
19445,6470,2017,$ 500.00 P/QTR,2017-05-25 22:00:00.686501,2017-06-28 15:25:59.899809,956606308,,
19520,6489,2016,NONE ASSESSED,2017-06-29 17:18:08.41365,2017-06-29 17:18:08.41365,956606309,,
19521,6489,2017, SEE BELOW,2017-06-29 17:18:22.895258,2017-06-29 17:18:22.895258,956606309,,
19522,5318,2017,200.00,2017-06-30 16:36:38.504399,2017-06-30 16:36:38.504399,943965439,,
19525,4595,2017,$ VARIES P/M,2017-07-03 19:29:22.753428,2017-07-03 19:29:22.753428,715507355,,
19526,481,2017,$ 172.00 P/M,2017-07-05 18:52:52.652588,2017-07-05 18:52:52.652588,715507355,,
19527,6490,2017, SEE BELOW,2017-07-05 20:01:32.365974,2017-07-05 20:01:32.365974,956606309,,
19528,2438,2017,$ varies,2017-07-05 20:11:05.702302,2017-07-05 20:11:05.702302,943965439,,
16633,1018,2017,$ VARIES,2016-09-28 15:29:55.273787,2017-07-05 21:31:40.001411,943965439,,
19529,2265,2017, SEE BELOW,2017-07-06 15:11:13.804308,2017-07-06 15:11:13.804308,956606309,,
19530,1057,2017,385.00,2017-07-06 16:10:25.663231,2017-07-06 16:10:25.663231,943965439,,
19531,4621,2017,764.00,2017-07-07 14:05:20.283309,2017-07-07 14:05:20.283309,943965439,,
19532,6491,2017,125.00 P/M,2017-07-10 15:01:52.143342,2017-07-10 15:01:52.143342,715507355,,
19533,2378,2017,See Below,2017-07-10 20:06:31.367097,2017-07-10 20:06:31.367097,956606309,,
19534,683,2017,"$ 1,200.00",2017-07-11 14:03:17.735787,2017-07-11 14:03:17.735787,943965439,,
19535,6492,2017,"1,750.00",2017-07-11 20:33:01.809477,2017-07-11 20:33:01.809477,943965439,,
19536,3723,2017,See Below,2017-07-11 20:37:24.885701,2017-07-11 20:37:24.885701,956606309,,
19537,6493,2017,SEE BELOW,2017-07-11 22:57:32.446278,2017-07-11 22:57:32.446278,956606309,,
19538,1697,2017,See Below,2017-07-12 21:26:11.671483,2017-07-12 21:26:11.671483,956606309,,
19539,6494,2017,See Below,2017-07-13 15:11:11.169274,2017-07-13 15:11:11.169274,956606309,,
19542,6495,2017, SEE BELOW,2017-07-14 13:16:18.259577,2017-07-14 13:16:18.259577,956606309,,
19543,1905,2017, SEE BELOW,2017-07-14 16:13:58.75584,2017-07-14 16:13:58.75584,956606309,,
19544,6496,2017,See Below,2017-07-17 17:45:08.550359,2017-07-17 17:45:08.550359,956606309,,
19545,6497,2017,$ 700.00,2017-07-17 18:36:57.650917,2017-07-17 18:36:57.650917,943965439,,
19546,4133,2017,$ 300.00,2017-07-17 18:40:02.278565,2017-07-17 18:40:02.278565,943965439,,
19547,6498,2017,SEE BELOW,2017-07-18 16:58:57.667439,2017-07-18 16:58:57.667439,956606309,,
19548,4448,2017, SEE BELOW,2017-07-18 18:52:40.87885,2017-07-18 18:52:40.87885,956606309,,
19549,2310,2017,$ VARIES,2017-07-18 21:19:26.799748,2017-07-18 21:19:26.799748,943965439,,
19550,5397,2017,See Below,2017-07-19 15:49:26.553711,2017-07-19 15:49:26.553711,956606309,,
19551,6499,2017,See Below,2017-07-19 21:07:24.67785,2017-07-19 21:07:24.67785,956606309,,
19552,5674,2017,See Below,2017-07-19 21:36:03.830244,2017-07-19 21:36:03.830244,956606309,,
19553,6500,2017,550.00,2017-07-20 14:53:30.583293,2017-07-20 14:53:30.583293,943965439,,
19554,6322,2017,"$ 2,200.00",2017-07-20 19:36:00.944484,2017-07-20 19:36:00.944484,943965439,,
19555,6501,2017,775.00,2017-07-20 21:04:24.991773,2017-07-20 21:04:24.991773,943965439,,
19556,6502,2012,"2,800.00",2017-07-21 16:30:13.867044,2017-07-21 16:30:13.867044,943965439,,
19557,6134,2017,See Below,2017-07-25 16:52:44.726672,2017-07-25 16:52:44.726672,956606309,,
19558,6503,2017,See Below,2017-07-25 17:17:18.885784,2017-07-25 17:17:18.885784,956606309,,
19559,5230,2017,$ 375.00 p/qtr,2017-07-25 19:34:14.16596,2017-07-25 19:34:14.16596,956606308,,
19560,6504,2017,375.00,2017-07-26 14:36:51.06803,2017-07-26 14:36:51.06803,943965439,,
19561,6505,2017,"3,000.00",2017-07-26 14:43:38.546439,2017-07-26 14:43:38.546439,943965439,,
19562,5326,2017,600.00,2017-07-26 15:05:22.216493,2017-07-26 15:05:22.216493,943965439,,
19564,6506,2017, SEE BELOW,2017-08-01 14:52:43.830193,2017-08-01 14:52:43.830193,956606309,,
19565,3441,2017,NONE ASSESSED,2017-08-01 15:11:43.477003,2017-08-01 15:11:43.477003,956606309,,
19566,5383,2017,$ 50.00,2017-08-01 16:12:05.290651,2017-08-01 16:12:05.290651,943965439,,
19563,5665,2017,"$ 2,300.00",2017-08-01 14:30:33.368587,2017-08-01 20:03:34.154205,943965439,,
19567,4782,2017, SEE BELOW,2017-08-02 16:17:45.933977,2017-08-02 16:17:45.933977,956606309,,
19568,2028,2017,"$ 1,250.00",2017-08-02 17:27:17.479806,2017-08-02 17:27:17.479806,943965439,,
19569,366,2017,290.00,2017-08-04 17:55:16.863868,2017-08-04 17:55:16.863868,943965439,,
19570,6507,2017,"$ 2,280.00 H/O",2017-08-04 18:01:18.651346,2017-08-04 18:01:18.651346,943965439,,
19571,5564,2017,428.00 P/QTR,2017-08-07 17:21:25.248426,2017-08-07 17:21:25.248426,956606308,,
19355,5163,2017,SEE BELOW,2017-05-02 19:48:10.289111,2017-08-07 20:12:51.862096,715507355,,
19572,1952,2017,"2,000.00",2017-08-07 21:04:53.837939,2017-08-07 21:04:53.837939,943965439,,
16313,5492,2017,850.00 P/QTR,2016-05-13 13:36:01.715064,2017-08-07 21:17:28.924636,956606308,,
19573,2421,2017,$ 400.00 1st INSTLMT,2017-08-07 21:40:15.659438,2017-08-07 21:40:46.111771,943965439,,
19574,6192,2017,130.00 p/qtr,2017-08-08 15:25:00.313129,2017-08-08 15:25:00.313129,956606308,,
19575,5121,2017,600.00,2017-08-08 20:30:07.415025,2017-08-08 20:30:07.415025,943965439,,
19576,3235,2017,520.00 (SEPT-AUG),2017-08-08 21:03:22.855337,2017-08-08 21:03:22.855337,943965439,,
19577,2180,2017,VARIES P/M,2017-08-08 21:09:43.450737,2017-08-08 21:09:43.450737,715507355,,
19578,3148,2017, SEE BELOW,2017-08-09 16:16:15.505498,2017-08-09 16:16:15.505498,956606309,,
19579,555,2017,385.00,2017-08-09 17:47:43.090408,2017-08-09 17:47:43.090408,943965439,,
19580,6508,2017,"2,150.00",2017-08-09 20:42:58.026451,2017-08-09 20:42:58.026451,943965439,,
19581,6509,2017,$ VARIES P/M,2017-08-10 20:06:33.397287,2017-08-10 20:06:33.397287,715507355,,
19582,979,2017,555.00,2017-08-11 13:04:53.785182,2017-08-11 13:04:53.785182,943965439,,
19583,3938,2017,"$ 1,550.00",2017-08-11 18:11:23.402554,2017-08-11 18:11:23.402554,943965439,,
19584,2795,2017,200.00 P/M,2017-08-11 19:02:43.958928,2017-08-11 19:02:43.958928,715507355,,
19585,2149,2017,"1,117.00",2017-08-11 19:09:02.511325,2017-08-11 19:09:02.511325,943965439,,
19586,6510,2017,500.00,2017-08-11 20:13:40.840112,2017-08-11 20:13:40.840112,943965439,,
19587,5786,2017,See Below,2017-08-11 20:36:52.200288,2017-08-11 20:36:52.200288,956606309,,
19588,4846,2017,$ 361.02 P/M,2017-08-14 20:56:15.06317,2017-08-14 20:56:15.06317,715507355,,
19589,5122,2017,See Below,2017-08-16 17:49:48.341983,2017-08-16 17:49:48.341983,956606309,,
17363,4032,2017,"$1,000.00",2017-01-04 20:53:50.08179,2017-08-17 19:58:49.431832,943965439,,
19590,4838,2017,271.00,2017-08-18 16:33:15.401077,2017-08-18 16:33:15.401077,943965439,,
19591,6511,2017,"$ 2,400.00 H/O",2017-08-18 20:32:28.020322,2017-08-18 20:32:28.020322,943965439,,
19592,2029,2017,"$ 1,300.00(JUL-JUN)",2017-08-21 15:13:17.293666,2017-08-21 15:13:17.293666,943965439,,
19593,940,2017,SEE BELOW,2017-08-21 15:49:48.968039,2017-08-21 15:49:48.968039,956606309,,
19594,515,2017,76.00,2017-08-21 15:55:12.76966,2017-08-21 15:55:12.76966,943965439,,
19595,5407,2017,$ 790.00 B/HO,2017-08-21 17:06:31.703498,2017-08-21 17:06:31.703498,943965439,,
19596,5092,2017,331.24 P/M,2017-08-21 20:14:30.939181,2017-08-21 20:14:30.939181,715507355,,
19597,6512,2017,$ 270.00 p/6mos,2017-08-21 20:19:31.851054,2017-08-21 20:19:31.851054,86044396,,
19541,4969,2017,VARIES P/M,2017-07-13 21:18:32.978575,2017-08-22 16:06:53.601252,715507355,,
19598,2797,2017,$ varies p/m,2017-08-22 20:23:19.225944,2017-08-22 20:23:19.225944,715507355,,
19599,6023,2017,"1,200.00",2017-08-23 19:20:53.628635,2017-08-23 19:20:53.628635,943965439,,
19600,1403,2017,"1,308.00",2017-08-23 19:44:04.905315,2017-08-23 19:44:04.905315,943965439,,
19601,6097,2017,"$ 2,450.00",2017-08-23 21:20:13.641898,2017-08-23 21:20:13.641898,943965439,,
19602,304,2017,800.00 P/QTR,2017-08-24 01:34:54.192134,2017-08-24 01:34:54.192134,956606308,,
19603,5206,2017,VARIES P/M,2017-08-24 01:35:48.231674,2017-08-24 01:35:48.231674,715507355,,
19604,1880,2017,"2,555.00",2017-08-24 01:37:06.302044,2017-08-24 01:37:06.302044,943965439,,
19605,6513,2017, SEE BELOW,2017-08-24 14:00:50.674719,2017-08-24 14:00:50.674719,956606309,,
19606,6514,2017,$ 40.00 VOLUNTARY,2017-08-24 18:19:47.057158,2017-08-24 18:19:47.057158,943965439,,
19607,2850,2017,36.00,2017-08-24 19:51:21.85388,2017-08-24 19:51:21.85388,943965439,,
19608,3277,2017,VARIES,2017-08-24 19:52:52.121137,2017-08-24 19:52:52.121137,943965439,,
19610,2418,2017,$ 600.00,2017-08-31 20:12:45.058422,2017-08-31 20:12:45.058422,943965439,,
19611,4239,2017,"2,000.00",2017-09-01 14:18:20.696079,2017-09-01 14:18:20.696079,943965439,,
19612,5554,2017,"1,964.00",2017-09-01 14:19:30.852595,2017-09-01 14:19:30.852595,943965439,,
19613,6028,2017,100.00 H/O,2017-09-01 14:21:49.436706,2017-09-01 14:21:49.436706,943965439,,
19614,2666,2017,410.00,2017-09-01 14:23:19.329653,2017-09-01 14:23:19.329653,943965439,,
19615,4938,2017,VARIES P/M,2017-09-01 14:25:54.333293,2017-09-01 14:25:54.333293,715507355,,
19616,2372,2017, SEE BELOW,2017-09-01 15:07:08.819798,2017-09-01 15:07:08.819798,956606309,,
19617,5087,2017,240.00,2017-09-01 15:47:09.884087,2017-09-01 15:47:09.884087,943965439,,
19618,6515,2017,"$ 8,000.00",2017-09-01 18:04:23.656343,2017-09-01 18:04:23.656343,943965439,,
19619,4658,2017,$ 325.00,2017-09-05 15:42:07.75022,2017-09-05 15:42:07.75022,943965439,,
19620,1948,2017,455.00 P/M,2017-09-05 18:52:00.228785,2017-09-05 18:52:00.228785,715507355,,
19622,939,2017,VARIES (JUL-JUN),2017-09-07 14:29:42.408253,2017-09-07 14:29:42.408253,943965439,,
19609,4515,2018, SEE BELOW,2017-08-31 14:30:18.079692,2018-04-30 16:34:58.991085,956606309,,
19623,3955,2017,"2,850.00",2017-09-08 14:23:24.772004,2017-09-08 14:23:24.772004,943965439,,
19624,460,2017,$ 300.00 p/m,2017-09-08 14:34:18.816586,2017-09-08 14:34:18.816586,715507355,,
19625,6517,2017,VARIES P/M,2017-09-08 17:14:59.995062,2017-09-08 17:14:59.995062,715507355,,
19626,2235,2017,150.00 (MAR-FEB),2017-09-08 17:16:17.436088,2017-09-08 17:16:17.436088,943965439,,
19627,4036,2017,"4,500.00",2017-09-08 17:18:07.821811,2017-09-08 17:18:07.821811,943965439,,
19628,6157,2017, SEE BELOW,2017-09-08 17:40:38.10696,2017-09-08 17:40:38.10696,956606309,,
19629,5132,2017,See Below,2017-09-11 14:36:40.958534,2017-09-11 14:36:40.958534,956606309,,
18004,2614,2017,$ VARIES P/M,2017-01-22 23:21:05.485357,2017-09-11 15:06:15.348418,715507355,,
19540,3392,2018,580.00,2017-07-13 17:15:11.633593,2018-05-21 19:52:57.601888,943965439,,
19630,1105,2017,250.00,2017-09-11 17:32:08.880249,2017-09-11 17:32:08.880249,943965439,,
19631,6518,2017, SEE BELOW,2017-09-12 16:34:30.310668,2017-09-12 16:34:30.310668,956606309,,
19632,2504,2017,$ 132.00 p/m,2017-09-12 18:22:00.15825,2017-09-12 18:22:00.15825,715507355,,
19633,6519,2017,$ VARIES P/M(0.59 P/SQFT),2017-09-12 19:36:02.573478,2017-09-12 19:36:02.573478,715507355,,
19634,3464,2017,262.00 P/M**,2017-09-12 20:30:08.604168,2017-09-12 20:30:08.604168,715507355,,
19635,6520,2017,See Below,2017-09-12 20:31:56.996247,2017-09-12 20:31:56.996247,956606309,,
19636,943,2017,SEE BELOW,2017-09-13 16:32:49.322009,2017-09-13 16:32:49.322009,956606309,,
19637,2867,2017,"$ 2,815.00",2017-09-13 18:10:34.751843,2017-09-13 18:10:34.751843,943965439,,
19638,6521,2017, SEE BELOW,2017-09-13 19:58:17.047825,2017-09-13 19:58:17.047825,956606309,,
19639,1256,2017,VARIES,2017-09-13 23:22:14.455062,2017-09-13 23:22:14.455062,943965439,,
19640,1649,2017,$ VARIES P/M,2017-09-14 15:35:17.32172,2017-09-14 15:35:17.32172,715507355,,
19641,3444,2017,See Below,2017-09-15 01:57:13.597988,2017-09-15 01:57:13.597988,956606309,,
